query.kingdom,query.phylum,query.class,query.order,query.family,query.genus,query.species,query.group,query.group.rank,nVariants,variant.type,intra.minP,intra.maxP,intra.nPairs,inter.rank,inter.taxa,inter.minP,inter.maxP,inter.nPairs,nTargetSpecies,closest.interspecies,MG.type,primer
Metazoa,Chordata,,Squamata,Iguanidae,Liolaemus,Liolaemus cf. quilmes 2,Eukaryota/Metazoa/Chordata/NA/Squamata/Iguanidae/Iguanidae-subgroup-1,genus,1,single,100,100,1,genus,Liolaemus,75.7,98.2,473,184,98.2,gap,MiFish
Metazoa,Chordata,,Squamata,Iguanidae,Liolaemus,Liolaemus archeforus,Eukaryota/Metazoa/Chordata/NA/Squamata/Iguanidae/Iguanidae-subgroup-1,genus,1,single,100,100,1,genus,Liolaemus,70.4,99.4,473,184,99.4,gap,MiFish
Metazoa,Chordata,,Squamata,Iguanidae,Liolaemus,Liolaemus chacabucoense,Eukaryota/Metazoa/Chordata/NA/Squamata/Iguanidae/Iguanidae-subgroup-1,genus,1,single,100,100,1,genus,Liolaemus,71,98.8,473,184,98.8,gap,MiFish
Metazoa,Chordata,,Squamata,Iguanidae,Liolaemus,Liolaemus sp. 6 MFB-2011,Eukaryota/Metazoa/Chordata/NA/Squamata/Iguanidae/Iguanidae-subgroup-1,genus,1,single,100,100,1,genus,Liolaemus,71.6,100,473,184,100,on,MiFish
Metazoa,Chordata,,Squamata,Iguanidae,Liolaemus,Liolaemus gallardoi,Eukaryota/Metazoa/Chordata/NA/Squamata/Iguanidae/Iguanidae-subgroup-1,genus,1,single,100,100,1,genus,Liolaemus,72.2,98.8,473,184,98.8,gap,MiFish
Metazoa,Chordata,,Squamata,Iguanidae,Liolaemus,Liolaemus sp. 1 MFB-2011,Eukaryota/Metazoa/Chordata/NA/Squamata/Iguanidae/Iguanidae-subgroup-1,genus,1,single,100,100,1,genus,Liolaemus,69.6,100,473,184,100,on,MiFish
Metazoa,Chordata,,Squamata,Iguanidae,Liolaemus,Liolaemus sp. 2 MFB-2011,Eukaryota/Metazoa/Chordata/NA/Squamata/Iguanidae/Iguanidae-subgroup-1,genus,1,single,100,100,1,genus,Liolaemus,68.5,100,473,184,100,on,MiFish
Metazoa,Chordata,,Squamata,Iguanidae,Liolaemus,Liolaemus sp. 3 MFB-2011,Eukaryota/Metazoa/Chordata/NA/Squamata/Iguanidae/Iguanidae-subgroup-1,genus,1,single,100,100,1,genus,Liolaemus,70.8,100,473,184,100,on,MiFish
Metazoa,Chordata,,Squamata,Iguanidae,Liolaemus,Liolaemus sp. 4 MFB-2011,Eukaryota/Metazoa/Chordata/NA/Squamata/Iguanidae/Iguanidae-subgroup-1,genus,1,single,100,100,1,genus,Liolaemus,72.2,100,473,184,100,on,MiFish
Metazoa,Chordata,,Squamata,Iguanidae,Liolaemus,Liolaemus sp. 5 MFB-2011,Eukaryota/Metazoa/Chordata/NA/Squamata/Iguanidae/Iguanidae-subgroup-1,genus,1,single,100,100,1,genus,Liolaemus,71,100,473,184,100,on,MiFish
Metazoa,Chordata,,Squamata,Iguanidae,Liolaemus,Liolaemus sp. 8 MFB-2011,Eukaryota/Metazoa/Chordata/NA/Squamata/Iguanidae/Iguanidae-subgroup-1,genus,1,single,100,100,1,genus,Liolaemus,72.8,100,473,184,100,on,MiFish
Metazoa,Chordata,,Squamata,Iguanidae,Liolaemus,Liolaemus sp. 7 MFB-2011,Eukaryota/Metazoa/Chordata/NA/Squamata/Iguanidae/Iguanidae-subgroup-1,genus,1,single,100,100,1,genus,Liolaemus,71.6,100,473,184,100,on,MiFish
Metazoa,Chordata,,Squamata,Iguanidae,Liolaemus,Liolaemus saxatilis,Eukaryota/Metazoa/Chordata/NA/Squamata/Iguanidae/Iguanidae-subgroup-1,genus,1,single,100,100,1,genus,Liolaemus,74.3,100,473,184,100,on,MiFish
Metazoa,Chordata,,Squamata,Iguanidae,Liolaemus,Liolaemus ramirezae,Eukaryota/Metazoa/Chordata/NA/Squamata/Iguanidae/Iguanidae-subgroup-1,genus,1,single,100,100,1,genus,Liolaemus,73.5,97.1,473,184,97.1,gap,MiFish
Metazoa,Chordata,,Squamata,Iguanidae,Liolaemus,Liolaemus donosobarrosi,Eukaryota/Metazoa/Chordata/NA/Squamata/Iguanidae/Iguanidae-subgroup-1,genus,1,single,100,100,1,genus,Liolaemus,73.8,100,473,184,100,on,MiFish
Metazoa,Chordata,,Squamata,Iguanidae,Liolaemus,Liolaemus azarai,Eukaryota/Metazoa/Chordata/NA/Squamata/Iguanidae/Iguanidae-subgroup-1,genus,1,single,100,100,1,genus,Liolaemus,72.5,92.2,473,184,92.2,gap,MiFish
Metazoa,Chordata,,Squamata,Iguanidae,Liolaemus,Liolaemus morandae,Eukaryota/Metazoa/Chordata/NA/Squamata/Iguanidae/Iguanidae-subgroup-1,genus,1,single,100,100,1,genus,Liolaemus,69.6,100,473,184,100,on,MiFish
Metazoa,Chordata,,Squamata,Iguanidae,Liolaemus,Liolaemus anomalus,Eukaryota/Metazoa/Chordata/NA/Squamata/Iguanidae/Iguanidae-subgroup-1,genus,1,single,100,100,1,genus,Liolaemus,74,100,473,184,100,on,MiFish
Metazoa,Chordata,,Squamata,Iguanidae,Liolaemus,Liolaemus canqueli,Eukaryota/Metazoa/Chordata/NA/Squamata/Iguanidae/Iguanidae-subgroup-1,genus,1,single,100,100,1,genus,Liolaemus,76.2,100,473,184,100,on,MiFish
Metazoa,Chordata,,Squamata,Iguanidae,Liolaemus,Liolaemus casamiquelai,Eukaryota/Metazoa/Chordata/NA/Squamata/Iguanidae/Iguanidae-subgroup-1,genus,1,single,100,100,1,genus,Liolaemus,75.6,100,473,184,100,on,MiFish
Metazoa,Chordata,,Squamata,Iguanidae,Liolaemus,Liolaemus darwinii,Eukaryota/Metazoa/Chordata/NA/Squamata/Iguanidae/Iguanidae-subgroup-1,genus,1,single,100,100,1,genus,Liolaemus,75.7,100,473,184,100,on,MiFish
Metazoa,Chordata,,Squamata,Iguanidae,Liolaemus,Liolaemus eleodori,Eukaryota/Metazoa/Chordata/NA/Squamata/Iguanidae/Iguanidae-subgroup-1,genus,1,single,100,100,1,genus,Liolaemus,72.8,100,473,184,100,on,MiFish
Metazoa,Chordata,,Squamata,Iguanidae,Liolaemus,Liolaemus goetschi,Eukaryota/Metazoa/Chordata/NA/Squamata/Iguanidae/Iguanidae-subgroup-1,genus,1,single,100,100,1,genus,Liolaemus,75.6,100,473,184,100,on,MiFish
Metazoa,Chordata,,Squamata,Iguanidae,Liolaemus,Liolaemus grosseorum,Eukaryota/Metazoa/Chordata/NA/Squamata/Iguanidae/Iguanidae-subgroup-1,genus,1,single,100,100,1,genus,Liolaemus,76.9,96.4,473,184,96.4,gap,MiFish
Metazoa,Chordata,,Squamata,Iguanidae,Liolaemus,Liolaemus lentus,Eukaryota/Metazoa/Chordata/NA/Squamata/Iguanidae/Iguanidae-subgroup-1,genus,1,single,100,100,1,genus,Liolaemus,74,100,473,184,100,on,MiFish
Metazoa,Chordata,,Squamata,Iguanidae,Liolaemus,Liolaemus lutzae,Eukaryota/Metazoa/Chordata/NA/Squamata/Iguanidae/Iguanidae-subgroup-1,genus,1,single,100,100,1,genus,Liolaemus,75,89.9,473,184,89.9,gap,MiFish
Metazoa,Chordata,,Squamata,Iguanidae,Liolaemus,Liolaemus mapuche,Eukaryota/Metazoa/Chordata/NA/Squamata/Iguanidae/Iguanidae-subgroup-1,genus,1,single,100,100,1,genus,Liolaemus,73.8,100,473,184,100,on,MiFish
Metazoa,Chordata,,Squamata,Iguanidae,Liolaemus,Liolaemus multimaculatus,Eukaryota/Metazoa/Chordata/NA/Squamata/Iguanidae/Iguanidae-subgroup-1,genus,1,single,100,100,1,genus,Liolaemus,74.6,100,473,184,100,on,MiFish
Metazoa,Chordata,,Squamata,Iguanidae,Liolaemus,Liolaemus sp. 3 MO-2014,Eukaryota/Metazoa/Chordata/NA/Squamata/Iguanidae/Iguanidae-subgroup-1,genus,1,single,100,100,1,genus,Liolaemus,73.4,100,473,184,100,on,MiFish
Metazoa,Chordata,,Squamata,Iguanidae,Liolaemus,Liolaemus puelche,Eukaryota/Metazoa/Chordata/NA/Squamata/Iguanidae/Iguanidae-subgroup-1,genus,1,single,100,100,1,genus,Liolaemus,74.4,99.4,473,184,99.4,gap,MiFish
Metazoa,Chordata,,Squamata,Iguanidae,Liolaemus,Liolaemus salinicola,Eukaryota/Metazoa/Chordata/NA/Squamata/Iguanidae/Iguanidae-subgroup-1,genus,1,single,100,100,1,genus,Liolaemus,76.3,91.7,473,184,91.7,gap,MiFish
Metazoa,Chordata,,Squamata,Iguanidae,Liolaemus,Liolaemus sarmientoi,Eukaryota/Metazoa/Chordata/NA/Squamata/Iguanidae/Iguanidae-subgroup-1,genus,1,single,100,100,1,genus,Liolaemus,72.4,98.8,473,184,98.8,gap,MiFish
Metazoa,Chordata,,Squamata,Iguanidae,Liolaemus,Liolaemus scapularis,Eukaryota/Metazoa/Chordata/NA/Squamata/Iguanidae/Iguanidae-subgroup-1,genus,1,single,100,100,1,genus,Liolaemus,74,89.9,473,184,89.9,gap,MiFish
Metazoa,Chordata,,Squamata,Iguanidae,Liolaemus,Liolaemus scolaroi,Eukaryota/Metazoa/Chordata/NA/Squamata/Iguanidae/Iguanidae-subgroup-1,genus,1,single,100,100,1,genus,Liolaemus,71,100,473,184,100,on,MiFish
Metazoa,Chordata,,Squamata,Iguanidae,Liolaemus,Liolaemus sp. rothi,Eukaryota/Metazoa/Chordata/NA/Squamata/Iguanidae/Iguanidae-subgroup-1,genus,1,single,100,100,1,genus,Liolaemus,73.8,100,473,184,100,on,MiFish
Metazoa,Chordata,,Squamata,Iguanidae,Liolaemus,Liolaemus tari,Eukaryota/Metazoa/Chordata/NA/Squamata/Iguanidae/Iguanidae-subgroup-1,genus,1,single,100,100,1,genus,Liolaemus,71,98.8,473,184,98.8,gap,MiFish
Metazoa,Chordata,,Squamata,Iguanidae,Liolaemus,Liolaemus xanthoviridis,Eukaryota/Metazoa/Chordata/NA/Squamata/Iguanidae/Iguanidae-subgroup-1,genus,1,single,100,100,1,genus,Liolaemus,75.6,98.8,473,184,98.8,gap,MiFish
Metazoa,Chordata,,Squamata,Iguanidae,Liolaemus,Liolaemus sitesi,Eukaryota/Metazoa/Chordata/NA/Squamata/Iguanidae/Iguanidae-subgroup-1,genus,1,single,100,100,1,genus,Liolaemus,77.1,100,473,184,100,on,MiFish
Metazoa,Chordata,,Squamata,Iguanidae,Liolaemus,Liolaemus sp. D CDM-2014,Eukaryota/Metazoa/Chordata/NA/Squamata/Iguanidae/Iguanidae-subgroup-1,genus,1,single,100,100,1,genus,Liolaemus,74.9,100,473,184,100,on,MiFish
Metazoa,Chordata,,Squamata,Iguanidae,Liolaemus,Liolaemus sp. C CDM-2014,Eukaryota/Metazoa/Chordata/NA/Squamata/Iguanidae/Iguanidae-subgroup-1,genus,1,single,100,100,1,genus,Liolaemus,74.3,98.2,473,184,98.2,gap,MiFish
Metazoa,Chordata,,Squamata,Iguanidae,Liolaemus,Liolaemus tregenzai,Eukaryota/Metazoa/Chordata/NA/Squamata/Iguanidae/Iguanidae-subgroup-1,genus,1,single,100,100,1,genus,Liolaemus,74.9,100,473,184,100,on,MiFish
Metazoa,Chordata,,Squamata,Iguanidae,Liolaemus,Liolaemus sp. C CDM-2015,Eukaryota/Metazoa/Chordata/NA/Squamata/Iguanidae/Iguanidae-subgroup-1,genus,1,single,100,100,1,genus,Liolaemus,74.9,100,473,184,100,on,MiFish
Metazoa,Chordata,,Squamata,Iguanidae,Liolaemus,Liolaemus sp. A CDM-2015,Eukaryota/Metazoa/Chordata/NA/Squamata/Iguanidae/Iguanidae-subgroup-1,genus,1,single,100,100,1,genus,Liolaemus,75.4,100,473,184,100,on,MiFish
Metazoa,Chordata,,Squamata,Iguanidae,Liolaemus,Liolaemus sp. D CDM-2015,Eukaryota/Metazoa/Chordata/NA/Squamata/Iguanidae/Iguanidae-subgroup-1,genus,1,single,100,100,1,genus,Liolaemus,74.9,100,473,184,100,on,MiFish
Metazoa,Chordata,,Squamata,Iguanidae,Liolaemus,Liolaemus insolitus,Eukaryota/Metazoa/Chordata/NA/Squamata/Iguanidae/Iguanidae-subgroup-1,genus,1,single,100,100,1,genus,Liolaemus,69.8,95.2,473,184,95.2,gap,MiFish
Metazoa,Chordata,,Squamata,Iguanidae,Liolaemus,Liolaemus melanogaster,Eukaryota/Metazoa/Chordata/NA/Squamata/Iguanidae/Iguanidae-subgroup-1,genus,1,single,100,100,1,genus,Liolaemus,69.8,98.8,473,184,98.8,gap,MiFish
Metazoa,Chordata,,Squamata,Iguanidae,Liolaemus,Liolaemus ortizii,Eukaryota/Metazoa/Chordata/NA/Squamata/Iguanidae/Iguanidae-subgroup-1,genus,1,single,100,100,1,genus,Liolaemus,69.2,98.8,473,184,98.8,gap,MiFish
Metazoa,Chordata,,Squamata,Iguanidae,Liolaemus,Liolaemus signifer,Eukaryota/Metazoa/Chordata/NA/Squamata/Iguanidae/Iguanidae-subgroup-1,genus,1,single,100,100,1,genus,Liolaemus,70.4,95.8,473,184,95.8,gap,MiFish
Metazoa,Chordata,,Squamata,Iguanidae,Liolaemus,Liolaemus sp. AbraApacheta,Eukaryota/Metazoa/Chordata/NA/Squamata/Iguanidae/Iguanidae-subgroup-1,genus,1,single,100,100,1,genus,Liolaemus,69.2,97.6,473,184,97.6,gap,MiFish
Metazoa,Chordata,,Squamata,Iguanidae,Liolaemus,Liolaemus sp. 4 MO-2016,Eukaryota/Metazoa/Chordata/NA/Squamata/Iguanidae/Iguanidae-subgroup-1,genus,1,single,100,100,1,genus,Liolaemus,73.8,100,473,184,100,on,MiFish
Metazoa,Chordata,,Squamata,Iguanidae,Liolaemus,Liolaemus sp. loboi2,Eukaryota/Metazoa/Chordata/NA/Squamata/Iguanidae/Iguanidae-subgroup-1,genus,1,single,100,100,1,genus,Liolaemus,77.4,100,473,184,100,on,MiFish
Metazoa,Chordata,,Squamata,Iguanidae,Liolaemus,Liolaemus crandalli,Eukaryota/Metazoa/Chordata/NA/Squamata/Iguanidae/Iguanidae-subgroup-1,genus,1,single,100,100,1,genus,Liolaemus,75.4,100,473,184,100,on,MiFish
Metazoa,Chordata,,Squamata,Iguanidae,Liolaemus,Liolaemus burmeisteri,Eukaryota/Metazoa/Chordata/NA/Squamata/Iguanidae/Iguanidae-subgroup-1,genus,1,single,100,100,1,genus,Liolaemus,76,98.2,473,184,98.2,gap,MiFish
Metazoa,Chordata,,Squamata,Iguanidae,Liolaemus,Liolaemus sp. 2 CDM-2017,Eukaryota/Metazoa/Chordata/NA/Squamata/Iguanidae/Iguanidae-subgroup-1,genus,1,single,100,100,1,genus,Liolaemus,75.4,100,473,184,100,on,MiFish
Metazoa,Chordata,,Squamata,Iguanidae,Liolaemus,Liolaemus sp. 3 CDM-2017,Eukaryota/Metazoa/Chordata/NA/Squamata/Iguanidae/Iguanidae-subgroup-1,genus,1,single,100,100,1,genus,Liolaemus,75.4,99.4,473,184,99.4,gap,MiFish
Metazoa,Chordata,,Squamata,Iguanidae,Liolaemus,Liolaemus choique,Eukaryota/Metazoa/Chordata/NA/Squamata/Iguanidae/Iguanidae-subgroup-1,genus,1,single,100,100,1,genus,Liolaemus,75.4,100,473,184,100,on,MiFish
Metazoa,Chordata,,Squamata,Iguanidae,Liolaemus,Liolaemus sp. 7,Eukaryota/Metazoa/Chordata/NA/Squamata/Iguanidae/Iguanidae-subgroup-1,genus,1,single,100,100,1,genus,Liolaemus,75.4,100,473,184,100,on,MiFish
Metazoa,Chordata,,Squamata,Iguanidae,Liolaemus,Liolaemus tulkas,Eukaryota/Metazoa/Chordata/NA/Squamata/Iguanidae/Iguanidae-subgroup-1,genus,1,single,100,100,1,genus,Liolaemus,76.6,100,473,184,100,on,MiFish
Metazoa,Chordata,,Squamata,Iguanidae,Liolaemus,Liolaemus umbrifer,Eukaryota/Metazoa/Chordata/NA/Squamata/Iguanidae/Iguanidae-subgroup-1,genus,1,single,100,100,1,genus,Liolaemus,74.9,100,473,184,100,on,MiFish
Metazoa,Chordata,,Squamata,Iguanidae,Liolaemus,Liolaemus flavipiceus,Eukaryota/Metazoa/Chordata/NA/Squamata/Iguanidae/Iguanidae-subgroup-1,genus,1,single,100,100,1,genus,Liolaemus,76,99.4,473,184,99.4,gap,MiFish
Metazoa,Chordata,,Squamata,Iguanidae,Liolaemus,Liolaemus septentrionalis,Eukaryota/Metazoa/Chordata/NA/Squamata/Iguanidae/Iguanidae-subgroup-1,genus,1,single,100,100,1,genus,Liolaemus,76,97.6,473,184,97.6,gap,MiFish
Metazoa,Chordata,,Squamata,Iguanidae,Liolaemus,Liolaemus coeruleus,Eukaryota/Metazoa/Chordata/NA/Squamata/Iguanidae/Iguanidae-subgroup-1,genus,1,single,100,100,1,genus,Liolaemus,74.4,98.8,473,184,98.8,gap,MiFish
Metazoa,Chordata,,Squamata,Iguanidae,Liolaemus,Liolaemus dorbignyi,Eukaryota/Metazoa/Chordata/NA/Squamata/Iguanidae/Iguanidae-subgroup-1,genus,1,single,100,100,1,genus,Liolaemus,71,96.4,473,184,96.4,gap,MiFish
Metazoa,Chordata,,Squamata,Iguanidae,Liolaemus,Liolaemus famatinae,Eukaryota/Metazoa/Chordata/NA/Squamata/Iguanidae/Iguanidae-subgroup-1,genus,1,single,100,100,1,genus,Liolaemus,71.2,100,473,184,100,on,MiFish
Metazoa,Chordata,,Squamata,Iguanidae,Leiocephalus,Leiocephalus barahonensis,Eukaryota/Metazoa/Chordata/NA/Squamata/Iguanidae/Iguanidae-subgroup-1,genus,1,single,100,100,1,genus,Leiocephalus,88.7,88.7,1,1,88.7,gap,MiFish
Metazoa,Chordata,,Squamata,Iguanidae,Phymaturus,Phymaturus indistinctus,Eukaryota/Metazoa/Chordata/NA/Squamata/Iguanidae/Iguanidae-subgroup-2,genus,2,multi,100,100,2,genus,Phymaturus,82,98.8,132,63,98.8,gap,MiFish
Metazoa,Chordata,,Squamata,Iguanidae,Phymaturus,Phymaturus punae,Eukaryota/Metazoa/Chordata/NA/Squamata/Iguanidae/Iguanidae-subgroup-2,genus,2,multi,97.1,97.1,2,genus,Phymaturus,81.2,100,132,63,100,overlap,MiFish
Metazoa,Chordata,,Squamata,Iguanidae,Phymaturus,Phymaturus felixi,Eukaryota/Metazoa/Chordata/NA/Squamata/Iguanidae/Iguanidae-subgroup-2,genus,2,multi,97.6,97.6,2,genus,Phymaturus,80.8,98.8,132,63,98.8,overlap,MiFish
Metazoa,Chordata,,Squamata,Iguanidae,Phymaturus,Phymaturus sp. 22 MM-2012,Eukaryota/Metazoa/Chordata/NA/Squamata/Iguanidae/Iguanidae-subgroup-2,genus,2,multi,97.6,97.6,2,genus,Phymaturus,80.2,99.4,132,63,99.4,overlap,MiFish
Metazoa,Chordata,,Squamata,Iguanidae,Stenocercus,Stenocercus roseiventris,Eukaryota/Metazoa/Chordata/NA/Squamata/Iguanidae/Iguanidae-subgroup-2,genus,1,single,100,100,1,genus,Stenocercus,77.1,77.1,1,1,77.1,gap,MiFish
Metazoa,Chordata,,Squamata,Iguanidae,Strobilurus,Strobilurus torquatus,Eukaryota/Metazoa/Chordata/NA/Squamata/Iguanidae/Iguanidae-subgroup-2,genus,1,single,100,100,1,family,Iguanidae,56.9,69.4,551,257,69.4,gap,MiFish
Metazoa,Chordata,,Squamata,Iguanidae,Phymaturus,Phymaturus mallimaccii,Eukaryota/Metazoa/Chordata/NA/Squamata/Iguanidae/Iguanidae-subgroup-2,genus,1,single,100,100,1,genus,Phymaturus,81.8,99.4,67,63,99.4,gap,MiFish
Metazoa,Chordata,,Squamata,Iguanidae,Phymaturus,Phymaturus dorsimaculatus,Eukaryota/Metazoa/Chordata/NA/Squamata/Iguanidae/Iguanidae-subgroup-2,genus,1,single,100,100,1,genus,Phymaturus,82.8,99.4,67,63,99.4,gap,MiFish
Metazoa,Chordata,,Squamata,Iguanidae,Phymaturus,Phymaturus laurenti,Eukaryota/Metazoa/Chordata/NA/Squamata/Iguanidae/Iguanidae-subgroup-2,genus,1,single,100,100,1,genus,Phymaturus,81.2,100,67,63,100,on,MiFish
Metazoa,Chordata,,Squamata,Iguanidae,Phymaturus,Phymaturus cf. palluma,Eukaryota/Metazoa/Chordata/NA/Squamata/Iguanidae/Iguanidae-subgroup-2,genus,1,single,100,100,1,genus,Phymaturus,80.6,100,67,63,100,on,MiFish
Metazoa,Chordata,,Squamata,Iguanidae,Phymaturus,Phymaturus roigorum,Eukaryota/Metazoa/Chordata/NA/Squamata/Iguanidae/Iguanidae-subgroup-2,genus,1,single,100,100,1,genus,Phymaturus,81,99.4,67,63,99.4,gap,MiFish
Metazoa,Chordata,,Squamata,Iguanidae,Phymaturus,Phymaturus verdugo,Eukaryota/Metazoa/Chordata/NA/Squamata/Iguanidae/Iguanidae-subgroup-2,genus,1,single,100,100,1,genus,Phymaturus,79.1,98.8,67,63,98.8,gap,MiFish
Metazoa,Chordata,,Squamata,Iguanidae,Phymaturus,Phymaturus vociferator,Eukaryota/Metazoa/Chordata/NA/Squamata/Iguanidae/Iguanidae-subgroup-2,genus,1,single,100,100,1,genus,Phymaturus,82.8,99.4,67,63,99.4,gap,MiFish
Metazoa,Chordata,,Squamata,Iguanidae,Phymaturus,Phymaturus sp. 1 MM-2012,Eukaryota/Metazoa/Chordata/NA/Squamata/Iguanidae/Iguanidae-subgroup-2,genus,1,single,100,100,1,genus,Phymaturus,81.2,99.4,67,63,99.4,gap,MiFish
Metazoa,Chordata,,Squamata,Iguanidae,Phymaturus,Phymaturus querque,Eukaryota/Metazoa/Chordata/NA/Squamata/Iguanidae/Iguanidae-subgroup-2,genus,1,single,100,100,1,genus,Phymaturus,80.8,94.2,67,63,94.2,gap,MiFish
Metazoa,Chordata,,Squamata,Iguanidae,Phymaturus,Phymaturus extrilidus,Eukaryota/Metazoa/Chordata/NA/Squamata/Iguanidae/Iguanidae-subgroup-2,genus,1,single,100,100,1,genus,Phymaturus,81.4,97.1,67,63,97.1,gap,MiFish
Metazoa,Chordata,,Squamata,Iguanidae,Phymaturus,Phymaturus sp. 2 MM-2012,Eukaryota/Metazoa/Chordata/NA/Squamata/Iguanidae/Iguanidae-subgroup-2,genus,1,single,100,100,1,genus,Phymaturus,82.8,100,67,63,100,on,MiFish
Metazoa,Chordata,,Squamata,Iguanidae,Phymaturus,Phymaturus sp. 3 MM-2012,Eukaryota/Metazoa/Chordata/NA/Squamata/Iguanidae/Iguanidae-subgroup-2,genus,1,single,100,100,1,genus,Phymaturus,83.4,100,67,63,100,on,MiFish
Metazoa,Chordata,,Squamata,Iguanidae,Phymaturus,Phymaturus sp. 4 MM-2012,Eukaryota/Metazoa/Chordata/NA/Squamata/Iguanidae/Iguanidae-subgroup-2,genus,1,single,100,100,1,genus,Phymaturus,83.4,100,67,63,100,on,MiFish
Metazoa,Chordata,,Squamata,Iguanidae,Phymaturus,Phymaturus sp. 5 MM-2012,Eukaryota/Metazoa/Chordata/NA/Squamata/Iguanidae/Iguanidae-subgroup-2,genus,1,single,100,100,1,genus,Phymaturus,82.8,100,67,63,100,on,MiFish
Metazoa,Chordata,,Squamata,Iguanidae,Phymaturus,Phymaturus sp. 6 MM-2012,Eukaryota/Metazoa/Chordata/NA/Squamata/Iguanidae/Iguanidae-subgroup-2,genus,1,single,100,100,1,genus,Phymaturus,82.8,100,67,63,100,on,MiFish
Metazoa,Chordata,,Squamata,Iguanidae,Phymaturus,Phymaturus sp. 7 MM-2012,Eukaryota/Metazoa/Chordata/NA/Squamata/Iguanidae/Iguanidae-subgroup-2,genus,1,single,100,100,1,genus,Phymaturus,80.5,99.4,67,63,99.4,gap,MiFish
Metazoa,Chordata,,Squamata,Iguanidae,Phymaturus,Phymaturus sp. 8 MM-2012,Eukaryota/Metazoa/Chordata/NA/Squamata/Iguanidae/Iguanidae-subgroup-2,genus,1,single,100,100,1,genus,Phymaturus,81.7,99.4,67,63,99.4,gap,MiFish
Metazoa,Chordata,,Squamata,Iguanidae,Phymaturus,Phymaturus sp. 9 MM-2012,Eukaryota/Metazoa/Chordata/NA/Squamata/Iguanidae/Iguanidae-subgroup-2,genus,1,single,100,100,1,genus,Phymaturus,81.1,99.4,67,63,99.4,gap,MiFish
Metazoa,Chordata,,Squamata,Iguanidae,Phymaturus,Phymaturus sp. 10 MM-2012,Eukaryota/Metazoa/Chordata/NA/Squamata/Iguanidae/Iguanidae-subgroup-2,genus,1,single,100,100,1,genus,Phymaturus,80.6,100,67,63,100,on,MiFish
Metazoa,Chordata,,Squamata,Iguanidae,Phymaturus,Phymaturus etheridgei,Eukaryota/Metazoa/Chordata/NA/Squamata/Iguanidae/Iguanidae-subgroup-2,genus,1,single,100,100,1,genus,Phymaturus,79.7,98.8,67,63,98.8,gap,MiFish
Metazoa,Chordata,,Squamata,Iguanidae,Phymaturus,Phymaturus calcogaster,Eukaryota/Metazoa/Chordata/NA/Squamata/Iguanidae/Iguanidae-subgroup-2,genus,1,single,100,100,1,genus,Phymaturus,80.8,99.4,67,63,99.4,gap,MiFish
Metazoa,Chordata,,Squamata,Iguanidae,Phymaturus,Phymaturus ceii,Eukaryota/Metazoa/Chordata/NA/Squamata/Iguanidae/Iguanidae-subgroup-2,genus,1,single,100,100,1,genus,Phymaturus,80.2,99.4,67,63,99.4,gap,MiFish
Metazoa,Chordata,,Squamata,Iguanidae,Phymaturus,Phymaturus excelsus,Eukaryota/Metazoa/Chordata/NA/Squamata/Iguanidae/Iguanidae-subgroup-2,genus,1,single,100,100,1,genus,Phymaturus,82.4,98.8,67,63,98.8,gap,MiFish
Metazoa,Chordata,,Squamata,Iguanidae,Phymaturus,Phymaturus manuelae,Eukaryota/Metazoa/Chordata/NA/Squamata/Iguanidae/Iguanidae-subgroup-2,genus,1,single,100,100,1,genus,Phymaturus,82.9,99.4,67,63,99.4,gap,MiFish
Metazoa,Chordata,,Squamata,Iguanidae,Phymaturus,Phymaturus nevadoi,Eukaryota/Metazoa/Chordata/NA/Squamata/Iguanidae/Iguanidae-subgroup-2,genus,1,single,100,100,1,genus,Phymaturus,84.3,99.4,67,63,99.4,gap,MiFish
Metazoa,Chordata,,Squamata,Iguanidae,Phymaturus,Phymaturus patagonicus,Eukaryota/Metazoa/Chordata/NA/Squamata/Iguanidae/Iguanidae-subgroup-2,genus,1,single,100,100,1,genus,Phymaturus,83.5,100,67,63,100,on,MiFish
Metazoa,Chordata,,Squamata,Iguanidae,Phymaturus,Phymaturus payuniae,Eukaryota/Metazoa/Chordata/NA/Squamata/Iguanidae/Iguanidae-subgroup-2,genus,1,single,100,100,1,genus,Phymaturus,83.7,100,67,63,100,on,MiFish
Metazoa,Chordata,,Squamata,Iguanidae,Phymaturus,Phymaturus somuncurensis,Eukaryota/Metazoa/Chordata/NA/Squamata/Iguanidae/Iguanidae-subgroup-2,genus,1,single,100,100,1,genus,Phymaturus,79.7,99.4,67,63,99.4,gap,MiFish
Metazoa,Chordata,,Squamata,Iguanidae,Phymaturus,Phymaturus spectabilis,Eukaryota/Metazoa/Chordata/NA/Squamata/Iguanidae/Iguanidae-subgroup-2,genus,1,single,100,100,1,genus,Phymaturus,83.5,100,67,63,100,on,MiFish
Metazoa,Chordata,,Squamata,Iguanidae,Phymaturus,Phymaturus spurcus,Eukaryota/Metazoa/Chordata/NA/Squamata/Iguanidae/Iguanidae-subgroup-2,genus,1,single,100,100,1,genus,Phymaturus,83.5,100,67,63,100,on,MiFish
